CarCompany,AccidentArea,OwnerGender,OwnerAge,Fault,CarCategory,CarPrice,IsFraud,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,BasePolicy,IsAddressChanged,PastNumberOfClaims
Toyota,Urban,Male,30,Policy Holder,Sport,20749,0,No,No,External,0,Liability,No,3
Pontiac,Rural,Male,33,Policy Holder,Sedan,30731,0,No,No,External,7,Collision,No,0
Honda,Urban,Male,64,Third Party,Sedan,26411,0,No,No,External,6,Collision,No,6
Toyota,Urban,Male,21,Policy Holder,Sport,23397,0,No,No,External,0,Liability,No,5
Toyota,Urban,Male,60,Policy Holder,Sedan,21695,0,No,No,External,5,All Perils,No,1
Mazda,Urban,Male,34,Policy Holder,Sedan,23342,0,No,No,External,0,Collision,No,6
Saab,Urban,Male,40,Policy Holder,Sedan,32885,0,No,No,External,0,All Perils,No,0
Mazda,Urban,Male,44,Policy Holder,Sport,31967,0,No,No,External,0,Liability,No,3
Pontiac,Urban,Male,28,Policy Holder,Sport,36844,0,No,No,External,0,Liability,No,0
Honda,Rural,Male,28,Policy Holder,Sedan,27299,0,No,No,External,0,Collision,No,1
Pontiac,Urban,Male,42,Policy Holder,Sport,35917,0,No,No,External,0,Liability,No,4
Pontiac,Urban,Male,44,Policy Holder,Sport,30125,0,No,No,External,0,Liability,No,5
Pontiac,Urban,Male,37,Policy Holder,Sport,34174,0,No,No,External,6,Liability,No,4
Chevrolet,Urban,Male,43,Third Party,Sedan,22268,0,No,No,External,0,All Perils,No,4
Pontiac,Urban,Male,44,Policy Holder,Sedan,31284,0,No,No,External,0,Collision,No,5
Mazda,Urban,Male,32,Policy Holder,Sedan,28063,0,No,No,External,0,Collision,No,1
Chevrolet,Urban,Female,21,Third Party,Sedan,22125,0,No,No,External,0,Collision,No,1
Chevrolet,Urban,Male,45,Policy Holder,Sedan,28810,0,No,No,External,0,Collision,No,2
Pontiac,Urban,Male,38,Policy Holder,Sport,32285,0,No,No,External,1,Liability,No,2
Chevrolet,Urban,Female,35,Third Party,Sedan,31254,0,No,No,External,0,Collision,No,2
Mazda,Urban,Female,34,Third Party,Sedan,22214,0,No,No,External,6,Collision,No,0
Chevrolet,Urban,Female,35,Policy Holder,Sport,44113,0,No,No,External,7,Liability,No,6
Honda,Urban,Male,37,Policy Holder,Sport,26502,0,No,No,External,2,Liability,No,1
Toyota,Urban,Male,35,Third Party,Sedan,26741,0,No,No,External,0,All Perils,No,1
Honda,Urban,Male,31,Policy Holder,Sport,38261,0,No,No,External,0,Liability,No,1
Pontiac,Urban,Male,32,Policy Holder,Sedan,17791,0,No,No,External,4,Collision,No,0
Toyota,Urban,Male,65,Third Party,Sedan,20459,0,No,No,External,3,All Perils,No,2
Toyota,Rural,Male,27,Policy Holder,Sedan,27735,0,No,No,External,4,All Perils,No,4
Honda,Urban,Male,26,Policy Holder,Sedan,25857,0,No,No,External,1,Collision,No,0
Pontiac,Urban,Male,42,Policy Holder,Sport,28347,0,No,No,External,3,Liability,No,1
Toyota,Urban,Male,31,Third Party,Sedan,24081,0,No,No,External,5,All Perils,No,2
Toyota,Urban,Male,28,Policy Holder,Sport,25988,0,No,No,External,1,Liability,No,2
Toyota,Urban,Male,34,Policy Holder,Sedan,17033,0,No,No,External,7,Collision,No,1
Mazda,Urban,Male,28,Third Party,Sedan,23163,0,No,No,External,4,Collision,No,0
Honda,Urban,Female,28,Policy Holder,Sport,27938,0,No,No,External,6,Liability,No,2
Jaguar,Rural,Male,39,Third Party,Sedan,37524,0,No,No,External,4,All Perils,No,0
Pontiac,Urban,Female,30,Policy Holder,Sport,32940,0,No,No,External,0,Liability,No,1
Toyota,Urban,Female,45,Third Party,Sport,31964,0,No,No,External,0,Liability,No,3
Mazda,Urban,Male,37,Third Party,Sedan,21531,0,No,No,External,0,Collision,No,6
Toyota,Rural,Male,44,Policy Holder,Sport,38609,0,Yes,No,External,0,Liability,Yes,0
Pontiac,Urban,Female,35,Third Party,Sedan,28698,0,No,No,External,1,Collision,No,3
Mazda,Rural,Male,33,Policy Holder,Sedan,36251,0,No,No,External,1,Collision,No,4
Mazda,Urban,Male,34,Policy Holder,Sedan,22607,0,No,No,External,4,Collision,No,0
Honda,Urban,Male,42,Policy Holder,Sedan,17750,0,No,No,External,4,All Perils,No,0
Toyota,Urban,Male,22,Third Party,Sedan,23759,0,No,No,External,7,All Perils,No,0
Pontiac,Urban,Male,28,Third Party,Sport,21320,0,No,No,External,3,Liability,No,1
Pontiac,Urban,Male,42,Policy Holder,Sport,36369,0,No,No,External,7,Liability,No,6
Toyota,Urban,Male,43,Policy Holder,Sedan,20480,0,Yes,Yes,External,4,Collision,No,0
Pontiac,Urban,Female,65,Policy Holder,Sport,25925,0,No,No,External,4,All Perils,No,4
Mazda,Urban,Male,44,Policy Holder,Sport,33051,0,No,No,External,0,Liability,No,5
Honda,Urban,Male,36,Policy Holder,Sedan,22963,0,No,No,External,0,Collision,No,0
Honda,Urban,Male,43,Third Party,Sedan,20129,0,No,No,External,0,All Perils,No,0
Toyota,Urban,Male,28,Policy Holder,Sedan,23163,0,No,No,External,0,All Perils,No,0
Dodge,Rural,Male,34,Policy Holder,Sedan,33515,0,No,No,External,6,Collision,No,1
Pontiac,Urban,Male,43,Third Party,Sport,22515,0,No,No,External,5,Liability,No,0
Honda,Urban,Male,41,Third Party,Sedan,21475,0,No,No,External,0,All Perils,No,0
Mazda,Urban,Male,31,Policy Holder,Sport,12535,0,No,No,External,1,Liability,No,3
Pontiac,Urban,Female,35,Policy Holder,Sedan,14051,0,No,No,External,1,Collision,No,1
Mazda,Urban,Male,38,Policy Holder,Sport,37421,0,No,No,External,6,Liability,No,0
Toyota,Urban,Male,26,Policy Holder,Sport,25273,0,No,No,External,0,Liability,No,1
Pontiac,Urban,Male,28,Policy Holder,Sedan,22569,0,No,No,External,6,Collision,No,3
Toyota,Urban,Male,29,Third Party,Sedan,28707,0,No,No,External,0,All Perils,No,2
Chevrolet,Rural,Male,21,Policy Holder,Sport,21219,0,No,No,External,1,Liability,No,2
Mazda,Urban,Male,27,Policy Holder,Sport,32139,0,No,No,External,7,Liability,No,3
Toyota,Urban,Male,32,Third Party,Sedan,25256,0,No,No,External,0,Collision,No,3
Toyota,Rural,Male,54,Third Party,Sedan,21203,0,No,No,External,6,Collision,No,1
Honda,Urban,Male,32,Policy Holder,Sport,27906,0,No,No,External,0,Liability,No,0
Toyota,Urban,Female,38,Policy Holder,Sport,30108,0,No,No,External,0,Liability,No,2
Honda,Urban,Male,53,Policy Holder,Sedan,27514,0,No,No,External,5,All Perils,No,1
Accura,Urban,Male,43,Policy Holder,Sport,30440,0,No,No,External,0,Liability,No,1
Pontiac,Urban,Male,41,Third Party,Sport,31238,0,No,No,External,7,Liability,No,0
Toyota,Urban,Male,28,Policy Holder,Sedan,14882,0,No,No,External,0,All Perils,No,0
Saturn,Urban,Male,43,Policy Holder,Sedan,43257,0,No,No,External,0,Collision,No,1
Toyota,Rural,Male,42,Third Party,Sedan,25032,0,No,No,External,2,All Perils,No,4
Toyota,Urban,Male,32,Policy Holder,Sport,32314,0,No,No,External,0,Liability,No,3
Pontiac,Urban,Male,28,Third Party,Sedan,26048,0,No,No,External,2,Collision,No,0
Pontiac,Urban,Male,53,Policy Holder,Sedan,23937,0,No,No,External,0,All Perils,No,0
Honda,Urban,Female,45,Third Party,Sedan,19979,0,No,No,External,0,All Perils,No,0
Mazda,Urban,Male,44,Policy Holder,Sedan,21797,0,No,No,External,2,Collision,No,0
Toyota,Urban,Male,47,Policy Holder,Sedan,20217,0,No,No,External,0,Collision,No,0
Pontiac,Urban,Female,35,Policy Holder,Sport,22750,0,No,No,External,3,Liability,No,5
Toyota,Rural,Male,31,Third Party,Sedan,36558,0,No,No,External,0,All Perils,No,1
Mazda,Urban,Male,35,Policy Holder,Sport,33797,0,No,No,External,6,Liability,No,4
Chevrolet,Urban,Male,41,Policy Holder,Sport,38359,0,No,No,External,0,Liability,No,1
Honda,Urban,Male,28,Policy Holder,Sport,34159,0,No,No,External,3,Liability,No,0
Toyota,Urban,Male,46,Policy Holder,Sedan,23996,0,No,No,External,0,All Perils,No,0
Pontiac,Rural,Male,38,Policy Holder,Sedan,32319,0,No,No,External,0,Collision,No,2
Mazda,Urban,Male,31,Policy Holder,Sedan,31628,0,No,No,External,0,Collision,No,0
Toyota,Urban,Male,38,Third Party,Sedan,33395,0,No,No,Internal,0,Collision,No,0
Honda,Urban,Female,43,Policy Holder,Sedan,32634,0,No,No,External,3,Collision,No,0
Pontiac,Urban,Male,49,Policy Holder,Sedan,26942,0,No,No,External,0,Collision,No,0
Mazda,Urban,Male,28,Policy Holder,Sport,32661,0,No,No,External,7,Liability,No,3
Honda,Urban,Male,42,Policy Holder,Sport,20343,0,No,No,Internal,0,Liability,No,1
Accura,Urban,Male,49,Policy Holder,Sedan,26392,0,No,No,External,0,Collision,No,0
Mazda,Urban,Male,45,Policy Holder,Sport,22164,0,No,No,Internal,4,Liability,No,1
Mazda,Urban,Male,29,Policy Holder,Sport,24587,0,No,No,External,1,Liability,No,6
Toyota,Rural,Male,28,Policy Holder,Sedan,14215,0,No,No,External,4,Collision,No,4
Toyota,Urban,Male,32,Policy Holder,Sedan,28115,0,No,No,External,6,All Perils,No,3
Chevrolet,Urban,Male,30,Third Party,Sedan,27695,0,No,No,External,0,Collision,No,3
Ford,Urban,Male,41,Policy Holder,Sport,31558,0,No,No,External,3,Liability,No,3
Mazda,Urban,Male,35,Third Party,Sedan,31615,0,No,No,External,1,Collision,No,4
Pontiac,Urban,Male,54,Third Party,Sport,28498,0,No,No,External,2,Liability,No,0
Toyota,Urban,Male,66,Policy Holder,Sedan,18444,0,No,No,External,1,All Perils,No,0
Mazda,Urban,Male,32,Policy Holder,Sport,22720,0,No,No,External,2,Liability,No,1
Pontiac,Urban,Male,54,Third Party,Sedan,22005,0,No,No,External,7,All Perils,No,0
Mazda,Urban,Male,27,Policy Holder,Sport,35078,0,No,No,External,0,Liability,No,2
Pontiac,Urban,Male,37,Policy Holder,Sport,27553,0,No,No,External,0,Liability,No,3
Pontiac,Urban,Female,59,Policy Holder,Sport,26201,0,No,No,External,0,Liability,No,1
Mazda,Urban,Male,39,Policy Holder,Sport,35418,0,No,No,External,5,Liability,No,6
Pontiac,Urban,Male,41,Policy Holder,Sedan,26484,0,No,No,External,5,Collision,No,0
Chevrolet,Urban,Male,31,Policy Holder,Sport,22006,0,No,No,External,5,Liability,No,1
Pontiac,Urban,Female,42,Policy Holder,Sedan,19993,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,42,Policy Holder,Sport,23093,0,No,No,External,2,Liability,No,0
Toyota,Urban,Female,35,Policy Holder,Sedan,26817,0,No,No,External,0,All Perils,No,1
Pontiac,Urban,Male,34,Third Party,Sedan,23363,0,No,No,External,0,All Perils,No,0
Toyota,Urban,Female,29,Policy Holder,Sedan,24944,0,No,No,External,4,Collision,No,2
Honda,Urban,Male,51,Policy Holder,Sport,26230,0,No,No,External,6,Liability,No,5
Toyota,Urban,Male,31,Third Party,Sedan,20082,0,No,No,External,7,All Perils,No,1
Pontiac,Urban,Female,32,Third Party,Sedan,20789,0,No,No,External,0,Collision,No,0
Pontiac,Urban,Male,40,Policy Holder,Sport,20585,0,No,No,External,0,Liability,No,3
Honda,Rural,Male,21,Policy Holder,Sedan,20061,0,No,No,External,0,Collision,No,1
Mazda,Rural,Male,30,Policy Holder,Sedan,34413,0,No,No,External,4,Collision,No,0
Pontiac,Urban,Male,27,Third Party,Sedan,20428,0,No,No,External,1,Collision,No,3
Honda,Urban,Male,29,Policy Holder,Sedan,28456,0,No,No,External,1,Collision,No,1
Mazda,Urban,Male,21,Policy Holder,Sedan,26067,0,No,No,External,6,Collision,No,1
Pontiac,Urban,Male,36,Policy Holder,Sport,21972,0,No,No,External,7,Liability,No,4
Toyota,Urban,Male,28,Policy Holder,Sedan,24648,0,No,No,Internal,0,Collision,No,0
Pontiac,Urban,Male,48,Policy Holder,Sport,25076,0,No,No,External,6,Liability,No,6
Toyota,Urban,Male,31,Policy Holder,Sedan,26629,0,No,No,External,6,All Perils,No,0
Honda,Urban,Male,43,Third Party,Sedan,24137,0,No,No,External,3,All Perils,No,3
Pontiac,Rural,Male,39,Policy Holder,Sedan,23330,0,No,No,External,5,Collision,No,0
Pontiac,Urban,Male,43,Policy Holder,Sedan,25788,0,No,No,External,0,Collision,No,2
Pontiac,Urban,Male,30,Policy Holder,Sedan,26907,0,No,No,External,0,Collision,No,2
Mazda,Urban,Male,60,Policy Holder,Sport,38970,0,No,No,External,6,Liability,No,0
Accura,Urban,Male,33,Third Party,Sedan,35290,0,No,No,External,0,All Perils,No,1
Honda,Urban,Male,33,Policy Holder,Sedan,26925,0,No,No,External,0,Collision,No,2
Toyota,Rural,Male,45,Policy Holder,Sedan,18255,0,No,No,External,7,All Perils,No,0
Mazda,Urban,Male,33,Policy Holder,Sport,26352,0,No,No,External,6,Liability,No,2
Honda,Urban,Female,37,Third Party,Sedan,27973,0,No,No,External,7,Collision,No,4
Toyota,Urban,Male,41,Policy Holder,Sport,31041,0,No,No,External,3,Liability,No,5
Pontiac,Urban,Male,43,Policy Holder,Sport,11224,0,No,No,External,0,Liability,No,6
Toyota,Urban,Male,35,Policy Holder,Sedan,27358,0,No,No,External,2,All Perils,No,0
Toyota,Urban,Male,31,Policy Holder,Sport,23288,0,No,No,External,0,Liability,No,2
Honda,Rural,Male,40,Policy Holder,Sport,22467,0,No,No,External,0,Liability,No,5
Toyota,Rural,Male,30,Policy Holder,Sedan,26970,0,No,No,External,1,Collision,No,0
Mazda,Urban,Male,59,Third Party,Sedan,26598,0,No,No,External,1,Collision,No,0
Pontiac,Urban,Male,28,Third Party,Sedan,23816,0,No,No,External,0,Collision,No,4
Honda,Urban,Male,56,Third Party,Sport,34819,0,No,No,External,0,Liability,No,6
Accura,Urban,Male,54,Third Party,Sedan,31533,0,No,No,External,7,Collision,No,1
Honda,Urban,Female,42,Policy Holder,Sedan,27626,0,No,No,External,1,Collision,No,1
Toyota,Urban,Male,31,Policy Holder,Sport,18974,0,No,No,External,7,Liability,No,5
Pontiac,Urban,Male,73,Policy Holder,Sedan,11689,0,No,No,External,2,All Perils,No,0
Honda,Urban,Female,31,Policy Holder,Sport,23952,0,No,No,External,7,Liability,Yes,4
Mazda,Urban,Female,54,Policy Holder,Sport,24283,0,No,No,External,7,Liability,No,5
Mazda,Urban,Male,27,Policy Holder,Sport,26609,0,No,No,External,3,Liability,No,5
Chevrolet,Urban,Male,31,Policy Holder,Sedan,27115,0,No,No,External,4,Collision,No,5
Honda,Urban,Male,41,Policy Holder,Sedan,26334,0,No,No,External,3,Collision,No,1
Mazda,Rural,Male,30,Policy Holder,Sedan,25825,0,No,No,External,0,Collision,No,0
Mazda,Urban,Male,57,Third Party,Sedan,23595,0,No,No,External,0,All Perils,No,0
Chevrolet,Urban,Male,34,Policy Holder,Sedan,27884,0,No,No,External,5,Collision,No,5
Honda,Urban,Male,35,Third Party,Sedan,25687,0,No,No,External,1,Collision,No,0
Honda,Urban,Male,36,Policy Holder,Sedan,34115,0,No,No,External,6,Collision,No,6
Pontiac,Urban,Male,31,Policy Holder,Sport,27768,0,No,No,External,3,Liability,No,3
Pontiac,Urban,Female,44,Third Party,Sedan,27829,0,No,No,External,0,Collision,No,4
Mazda,Urban,Female,61,Policy Holder,Sport,26084,0,No,No,External,2,Liability,No,5
Honda,Urban,Male,47,Policy Holder,Sport,25743,0,No,No,External,0,Liability,No,6
Mazda,Urban,Male,39,Third Party,Sport,38447,0,No,No,External,7,Liability,No,4
Pontiac,Urban,Male,42,Third Party,Sedan,17772,0,No,No,External,7,Collision,No,4
Chevrolet,Urban,Male,31,Policy Holder,Sedan,27237,0,No,No,External,6,All Perils,No,4
Pontiac,Urban,Male,38,Third Party,Sport,21438,0,No,No,External,7,All Perils,No,4
Honda,Urban,Male,31,Policy Holder,Sport,33119,0,No,No,External,6,Liability,No,4
Mazda,Rural,Female,41,Policy Holder,Sport,25610,0,No,No,External,0,Liability,No,2
Chevrolet,Urban,Male,38,Third Party,Sedan,26743,0,No,No,External,6,Collision,No,0
Honda,Urban,Male,39,Third Party,Sedan,22456,0,No,No,External,0,Collision,No,2
Pontiac,Urban,Male,35,Third Party,Sedan,13815,0,No,No,External,0,Collision,No,1
Toyota,Urban,Male,40,Policy Holder,Sedan,27376,0,No,No,External,6,All Perils,No,0
Toyota,Urban,Male,55,Third Party,Sedan,22837,0,No,No,External,2,All Perils,No,3
Mazda,Urban,Male,39,Third Party,Sport,23499,0,No,No,External,1,Liability,No,3
Mazda,Urban,Female,24,Policy Holder,Sport,27663,0,No,No,External,0,Liability,No,2
Toyota,Urban,Male,31,Third Party,Sedan,28010,0,No,No,External,0,All Perils,No,2
Pontiac,Urban,Female,35,Policy Holder,Sedan,10959,0,No,No,External,6,Collision,No,4
Pontiac,Urban,Male,47,Policy Holder,Sedan,16001,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,46,Policy Holder,Sedan,26248,0,No,No,External,6,Collision,No,5
Toyota,Urban,Female,53,Policy Holder,Sedan,24142,0,No,No,External,0,Collision,No,1
Pontiac,Rural,Male,59,Policy Holder,Sport,21839,0,No,No,External,0,Liability,No,4
Saab,Urban,Male,38,Policy Holder,Sedan,34383,0,No,No,External,0,Collision,No,0
VW,Urban,Male,28,Policy Holder,Sedan,30342,0,No,No,External,6,All Perils,No,4
Pontiac,Urban,Male,35,Policy Holder,Sport,23581,0,No,No,External,7,Liability,No,0
Mazda,Urban,Male,25,Policy Holder,Sport,24102,0,No,No,External,4,Liability,No,0
Pontiac,Urban,Male,44,Policy Holder,Sport,26503,0,No,No,External,1,Liability,No,3
Chevrolet,Urban,Female,37,Policy Holder,Sport,38013,0,No,No,Internal,0,Liability,No,0
Toyota,Urban,Male,42,Policy Holder,Sport,36139,0,No,No,External,7,Liability,No,3
Toyota,Urban,Male,43,Third Party,Sport,20433,0,No,No,External,3,Liability,No,5
Chevrolet,Urban,Female,38,Third Party,Sedan,25669,0,No,No,External,0,Collision,No,4
Mazda,Urban,Male,54,Policy Holder,Sport,21821,0,No,No,External,0,Liability,No,3
Chevrolet,Urban,Male,45,Policy Holder,Sedan,20221,0,No,No,External,7,Collision,No,0
Toyota,Urban,Male,35,Policy Holder,Sport,25969,0,No,No,External,2,Liability,No,2
Toyota,Urban,Male,36,Third Party,Sedan,25702,0,No,No,External,1,All Perils,No,0
Honda,Urban,Male,56,Policy Holder,Sport,25911,0,No,No,External,0,Liability,No,2
Honda,Urban,Male,51,Policy Holder,Sport,20132,0,No,No,External,0,Liability,No,1
BMW,Urban,Male,55,Third Party,Sedan,28286,0,No,No,External,0,All Perils,No,0
Mazda,Urban,Male,26,Policy Holder,Sedan,20361,0,No,No,External,0,Collision,No,3
Toyota,Urban,Male,26,Policy Holder,Sport,31981,0,No,No,External,7,Liability,No,5
Pontiac,Urban,Male,64,Third Party,Sport,27273,0,No,No,External,0,Liability,No,4
Honda,Urban,Male,30,Policy Holder,Sport,38593,0,No,No,External,0,Liability,No,2
Honda,Urban,Male,21,Policy Holder,Sedan,30215,0,No,No,External,0,Collision,No,0
Toyota,Urban,Male,63,Policy Holder,Sedan,28819,0,No,No,External,0,All Perils,No,0
Toyota,Urban,Male,29,Third Party,Sedan,21576,0,No,No,External,7,All Perils,No,2
Pontiac,Urban,Male,72,Third Party,Sedan,28918,0,No,No,External,6,All Perils,No,1
Toyota,Rural,Male,41,Policy Holder,Sedan,34196,0,No,No,External,0,Collision,Yes,0
Mazda,Urban,Male,44,Third Party,Sedan,30294,0,No,No,External,0,Collision,No,1
Mazda,Urban,Male,38,Policy Holder,Sedan,34148,0,No,No,External,0,Collision,No,1
Mazda,Urban,Female,45,Third Party,Sedan,22194,0,No,No,External,0,Collision,No,0
Pontiac,Urban,Male,33,Policy Holder,Sport,38309,0,Yes,No,External,5,Liability,No,5
Honda,Rural,Male,37,Policy Holder,Sport,21698,0,No,No,External,0,Liability,No,5
Accura,Urban,Male,31,Policy Holder,Sport,27911,0,No,No,External,0,Liability,No,1
Honda,Urban,Male,36,Third Party,Sport,32764,0,No,No,External,0,Liability,No,5
Toyota,Urban,Male,39,Policy Holder,Sport,29000,0,No,No,External,6,Liability,No,6
VW,Urban,Male,27,Policy Holder,Sedan,26227,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,62,Third Party,Sedan,10758,0,No,No,External,5,All Perils,No,0
Pontiac,Urban,Male,21,Policy Holder,Sedan,21443,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,39,Policy Holder,Sedan,36787,0,No,No,External,4,Collision,No,3
Mazda,Rural,Male,41,Policy Holder,Sedan,21885,0,No,No,External,1,Collision,No,0
Pontiac,Urban,Male,34,Policy Holder,Sedan,20777,0,No,No,External,3,Collision,No,1
Toyota,Urban,Male,32,Policy Holder,Sedan,21469,0,No,No,External,0,All Perils,No,4
Toyota,Urban,Male,40,Third Party,Sport,26440,0,No,No,External,0,Liability,No,0
Pontiac,Urban,Male,50,Policy Holder,Sedan,22594,0,No,No,External,7,Collision,No,0
Mazda,Urban,Male,30,Policy Holder,Sedan,21104,0,No,No,External,0,Collision,No,0
Toyota,Urban,Female,26,Policy Holder,Sport,20962,0,No,No,External,7,Liability,No,0
Pontiac,Urban,Male,21,Policy Holder,Sedan,25268,0,No,No,External,0,All Perils,No,0
Pontiac,Urban,Male,54,Policy Holder,Sedan,32268,0,No,No,External,0,All Perils,No,1
Saab,Urban,Male,40,Policy Holder,Sedan,35893,0,No,No,External,0,Collision,No,1
Toyota,Rural,Male,42,Policy Holder,Sedan,18344,0,No,No,External,6,All Perils,No,2
Pontiac,Urban,Male,54,Policy Holder,Sedan,25110,0,No,No,External,0,All Perils,No,1
Pontiac,Rural,Male,40,Policy Holder,Sedan,24160,0,No,No,External,0,All Perils,No,1
Pontiac,Urban,Male,21,Policy Holder,Sedan,34920,0,No,No,External,2,Collision,No,6
Pontiac,Urban,Male,34,Policy Holder,Sedan,18400,0,No,No,External,0,All Perils,No,5
Honda,Rural,Male,41,Third Party,Sedan,20526,0,No,No,External,7,Collision,No,0
Toyota,Urban,Male,54,Third Party,Sedan,27313,0,No,No,External,0,Collision,No,0
Pontiac,Urban,Male,39,Policy Holder,Sport,30566,0,No,No,External,0,Liability,No,2
Pontiac,Rural,Male,36,Third Party,Sport,20298,0,No,No,External,7,Liability,No,1
Pontiac,Urban,Male,28,Policy Holder,Sport,25401,0,No,No,External,2,Liability,No,6
Toyota,Urban,Male,27,Policy Holder,Sedan,21480,0,No,No,External,1,All Perils,No,4
Chevrolet,Urban,Male,36,Third Party,Sport,36657,0,No,No,Internal,6,Liability,No,1
Honda,Rural,Female,36,Policy Holder,Sedan,12203,0,No,No,External,7,Collision,No,2
Toyota,Urban,Female,29,Policy Holder,Sedan,22688,0,No,No,External,0,All Perils,No,3
Toyota,Urban,Male,28,Policy Holder,Sport,25076,0,No,No,External,7,Liability,Yes,2
Pontiac,Urban,Female,57,Policy Holder,Sedan,25892,0,No,No,External,5,Collision,No,0
Chevrolet,Rural,Female,27,Third Party,Sedan,25925,0,No,No,External,1,All Perils,No,1
Pontiac,Urban,Male,33,Third Party,Sedan,25616,0,No,No,External,0,Collision,No,0
Mazda,Urban,Male,62,Policy Holder,Sedan,16265,0,No,No,External,7,Collision,No,1
Chevrolet,Urban,Male,48,Third Party,Sport,23035,0,No,No,External,7,Liability,No,1
Toyota,Urban,Female,39,Third Party,Sport,27265,0,No,No,External,7,Liability,No,2
Pontiac,Urban,Male,44,Policy Holder,Sedan,32931,0,No,No,External,7,Collision,No,0
Toyota,Urban,Male,36,Policy Holder,Sedan,31461,0,No,No,External,4,Collision,No,1
Toyota,Urban,Female,35,Policy Holder,Sport,35240,0,No,No,External,0,Liability,No,4
Mazda,Urban,Male,33,Third Party,Sedan,24496,0,No,No,External,1,Collision,No,2
Dodge,Urban,Male,30,Policy Holder,Sedan,38300,0,No,No,External,0,Collision,No,3
